timestamp,open,high,low,close
1611532800,1392.8031010132365,1474.527736258728,1298.0584102245741,1320.534189053152
1611532740,1394.892409550959,undefined,undefined,undefined
1611446400,1225.7246097419445,1398.7459907754167,1224.8353636385448,1396.4071703715197
1611446340,1233.075415183192,undefined,undefined,undefined
1611360000,1225.245041440091,1272.0344570534699,1198.2378578828925,1231.1977752896307
1611359940,1238.2107661835944,undefined,undefined,undefined
1611273600,1108.9854941151086,1272.6734897508177,1044.844302146486,1238.8617998498207
1611273540,1117.3352829143757,undefined,undefined,undefined
1611187200,1385.9490117327846,1385.9490117327846,1093.2452287276044,1118.9692994189368
1611187140,1376.481560638547,undefined,undefined,undefined
1611100800,1345.4985996197233,1387.4496273112038,1238.5980497866924,1379.4634420405616
1611100740,1374.6841593370073,undefined,undefined,undefined
1611014520,1272.5365202415435,undefined,undefined,undefined
1611014400,1272.5365202415435,1435.3934202220248,1253.5821542626568,1377.49901943429
1610928000,1238.1576636600387,1260.2459606267455,1186.395319978568,1258.6956536500325
1610927940,1233.0410604568845,undefined,undefined,undefined
1610841600,1214.5403510213441,1268.218608874868,1168.383186970728,1230.9036704430314
1610841540,1228.4287279167654,undefined,undefined,undefined
1610755200,1179.166708660795,1291.3570446390972,1153.629662809578,1232.4073180835376
1610755140,1171.9600846364015,undefined,undefined,undefined
1610668800,1238.3140826113467,1253.1285041462663,1074.01003493451,1172.005317250941
1610668740,1226.5474945012077,undefined,undefined,undefined
1610582400,1143.2740145632147,1245.9379368193613,1088.505015599945,1219.1961510507483
1610582340,1131.3679539638933,undefined,undefined,undefined
1610496000,1041.457901495474,1135.8419296073844,992.3392278084256,1130.084811652005
1610495940,1049.423933809391,undefined,undefined,undefined
1610409600,1080.1306110112337,1148.0992474333148,1010.1084157764265,1044.7182013903418
1610409540,1091.9570393948777,undefined,undefined,undefined
1610323200,1246.0980699114948,1246.0980699114948,914.3142618962946,1088.9765797656405
1610236800,1289.6700000000003,1349.87,1174.1460692230332,1259.2726663137992
1610150400,1231.8469625262533,1307.42,1176.7816739592577,1279.4
1610150340,1217.8190645765549,undefined,undefined,undefined
1610064000,1222.4121758999222,1272.326525059545,1071.4247405859503,1219.8792441104831
1610063940,1224.1326850123778,undefined,undefined,undefined
1609977600,1216.6626808298693,1288.5853703369582,1157.0062493152154,1222.8051553354726
1609977540,1209.0453440886133,undefined,undefined,undefined
1609891200,1109.8623544757581,1212.7122818090597,1060.0551358714126,1212.7122818090597
1609804800,1048.5543751315683,1131.20779385241,977.3144228733795,1099.4229580403553
1609718640,988.5238265117969,undefined,undefined,undefined
1609718400,988.5238265117969,1158.3640077618113,898.0195795747403,1040.8474838626782
1609632000,778.1925675280806,1008.038372165883,770.5139140898758,964.8079152199078
1609631940,775.1390984789116,undefined,undefined,undefined
1609545600,727.561544955209,787.7823212977722,716.6285836189609,775.6929968590531
1609545540,730.1145904444796,undefined,undefined,undefined
1609459200,738.526091686949,749.4424505326872,716.7782787473584,729.9618428165575
