,Date,USD/USDT,USD/ETH,USDT/ETH,ETH/USDT,9_ema_USDT/ETH,12_ema_USDT/ETH,26_ema_USDT/ETH,9_ema_ETH/USDT,12_ema_ETH/USDT,26_ema_ETH/USDT,rsi_ETH/USDT,rsi_USDT/ETH
164,2021-06-14,0.999695,2515.99,0.00039733663488328655,2516.7576110713767,0.00039934370157830796,0.00039581157456109497,0.0003835194935258716,2511.6790723277722,2538.460983599204,2651.623156115603,46.40718430128544,46.40718430128544
165,2021-06-15,1.000465,2582.48351174172,0.00038740421592285413,2581.2832150467234,0.0003969558044472172,0.0003945181347705964,0.0003838072507404629,2525.5999008715626,2545.049019206515,2646.4127901105007,48.12139832600511,48.12139832600511
166,2021-06-16,1.000388,2543.37232026788,0.00039333132315233916,2542.385874548555,0.00039623090818824164,0.0003943355483677876,0.00038451273758578704,2528.957095606961,2544.639304643752,2638.707092661468,47.14248673654204,47.14248673654204
167,2021-06-17,1.000112,2367.73,0.00042239275593078596,2367.464843937479,0.0004014632777367505,0.00039865204183901813,0.0003873186648706018,2496.658645273065,2517.3816953043256,2618.615074237469,42.91465531253081,42.91465531253081
168,2021-06-18,1.000704,2371.14,0.0004220349705205092,2369.471891788181,0.0004055776162935023,0.00040224941548232447,0.0003898902430668912,2471.2212945760884,2494.6263409172266,2600.16002368567,42.977845432586214,42.977845432586214
169,2021-06-19,1.001646,2225.42,0.0004500930161497605,2221.7629781379846,0.0004144806962647539,0.0004096099694311608,0.0003943497077396964,2421.3296312884677,2452.6473620281126,2572.1306129043596,39.511427417889315,39.511427417889315
170,2021-06-20,1.001548,2158.15,0.00046407710307439247,2154.8143473902396,0.00042439997762668165,0.00041798952845319647,0.0003995146999867109,2368.0265745088223,2406.826898237671,2541.218296940351,38.01481662869987,38.01481662869987
171,2021-06-21,1.000914,2257.07,0.0004434572255180389,2255.008921845433,0.0004282114272049531,0.00042190763569394145,0.0004027697018779204,2345.4230439761445,2383.4702864850187,2520.017602488876,41.58118411138313,41.58118411138313
172,2021-06-22,1.000156,1893.57,0.0005281853852775446,1893.2746491547316,0.0004482062188194715,0.0004382580587068035,0.0004120597525001148,2254.993365011862,2308.05557304959,2473.5921985381983,33.97985038890764,33.97985038890764
173,2021-06-23,1.000962,1871.62,0.0005348104850343553,1869.8212319748402,0.00046552707206244827,0.00045311227814181143,0.00042115239935450297,2177.9589384044575,2240.634905191936,2428.868423237209,33.55159068141993,33.55159068141993
174,2021-06-24,1.000726,1972.6,0.0005073131907127649,1971.1689313558356,0.0004738842957925116,0.0004614508800758043,0.0004275346801958557,2136.6009369947333,2199.1786015248435,2394.964757171922,37.2329637062064,37.2329637062064
175,2021-06-25,1.000093,1989.1746857333203,0.0005027678097719759,1988.9897096903194,0.00047966099858840454,0.0004678073307982923,0.0004331075046089017,2107.078691533851,2166.8418489349165,2364.892531432544,37.88462482017007,37.88462482017007
176,2021-06-26,0.999855,1809.536755472875,0.0005525474942556302,1809.7991763534462,0.0004942382977218497,0.0004808442790224981,0.0004419549112494001,2047.6227884977702,2111.912206999306,2323.774505130388,34.05588835678683,34.05588835678683
177,2021-06-27,1.00126,1830.648269855448,0.0005469428597985465,1828.3445557152468,0.0005047792101371891,0.0004910132914495825,0.00044973179632711464,2003.7671419412657,2068.2864144940663,2287.0759903588964,34.79041785906388,34.79041785906388
178,2021-06-28,1.000689,1983.3147620708844,0.0005045538001013653,1981.9491990727233,0.0005047341281300243,0.0004930964466267799,0.00045379268549557763,1999.4035533675574,2055.003765967706,2264.47400581918,40.68374131823239,40.68374131823239
179,2021-06-29,0.999951,2083.55393099078,0.00047992566217112476,2083.6560301362565,0.0004997724349382445,0.0004910701720951407,0.00045572846154561816,2016.2540487212973,2059.4118066090214,2251.080081694519,44.27486569471787,44.27486569471787
180,2021-06-30,1.000053,2166.935246988732,0.00046150571475992065,2166.82040550724,0.0004921190909025798,0.0004865217940435684,0.0004561564062281591,2046.367320078486,2075.9362064395164,2244.8386241991648,47.09534226189596,47.09534226189596
181,2021-07-01,1.000201,2276.454652261812,0.00043936785606786956,2275.9971768292694,0.00048156884393563777,0.00047926734204730705,0.00045491280991998955,2092.293291428643,2106.714817268709,2247.146665134728,50.628213541389115,50.628213541389115
